#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
630	0.991	1.106
631	0.970	1.092
632	0.939	1.083
633	0.932	1.086
634	0.924	1.094
635	0.922	1.096
636	0.927	1.104
637	0.936	1.117
638	0.873	1.118
639	0.837	1.117
640	0.856	1.113
641	0.871	1.119
642	0.888	1.128
643	0.898	1.137
644	0.898	1.147
645	0.892	1.163
646	0.876	1.182
647	0.854	1.205
648	0.826	1.224
649	0.793	1.238
650	0.725	1.246
651	0.694	1.248
652	0.663	1.235
653	0.641	1.225
654	0.635	1.222
655	0.657	1.217
656	0.683	1.216
657	0.665	1.211
658	0.686	1.205
659	0.701	1.203
660	0.715	1.184
661	0.688	1.165
662	0.672	1.154
663	0.689	1.153
664	0.703	1.152
665	0.712	1.152
666	0.720	1.144
667	0.618	1.134
668	0.636	1.134
669	0.661	1.138
670	0.688	1.148
671	0.731	1.149
672	0.775	1.139
673	0.815	1.122
674	0.878	1.118
675	0.854	1.102
676	0.907	1.082
677	0.951	1.055
678	0.986	1.029
679	1.016	1.006
680	1.028	0.984
681	1.030	0.965
682	1.069	0.984
683	1.073	0.987
684	1.075	0.996
685	1.071	0.999
686	1.072	1.001
687	1.063	1.007
688	0.986	1.015
689	0.996	1.016
690	1.001	1.014
691	0.997	1.013
692	0.988	1.018
693	0.973	1.020
694	0.952	1.022
695	0.950	1.028
696	0.923	1.040
697	0.926	1.053
698	0.929	1.060
699	0.934	1.066
700	0.939	1.070
701	0.879	1.074
702	0.899	1.076
703	0.880	1.082
704	0.922	1.080
705	0.953	1.076
706	0.978	1.074
707	0.997	1.069
708	1.006	1.068
709	1.006	1.065
710	1.000	1.061
711	0.988	1.063
712	0.973	1.061
713	0.959	1.058
714	0.945	1.052
715	0.909	1.048
716	0.909	1.045
717	0.835	1.040
718	0.845	1.032
719	0.847	1.029
720	0.879	1.026
721	0.901	1.025
722	0.913	1.021
723	0.919	1.019
724	0.920	1.017
725	0.911	1.014
726	0.902	1.013
727	0.836	1.016
728	0.837	1.015
729	0.839	1.019
730	0.846	1.027
731	0.847	1.026
732	0.851	1.028
