#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
899	2.008	0.736
900	1.991	0.734
901	1.984	0.733
902	1.988	0.736
903	2.010	0.746
904	2.031	0.757
905	2.071	0.768
906	2.110	0.776
907	2.146	0.785
908	2.169	0.794
909	2.186	0.799
910	2.203	0.804
911	2.221	0.806
912	2.239	0.805
913	2.250	0.800
914	2.269	0.792
915	2.298	0.783
916	2.271	0.777
917	2.271	0.777
918	2.274	0.778
919	2.269	0.782
920	2.266	0.780
921	2.233	0.775
922	2.187	0.768
923	2.153	0.759
924	2.132	0.748
925	2.106	0.737
926	2.098	0.727
927	2.079	0.717
928	2.069	0.710
929	2.055	0.708
930	2.051	0.711
931	2.055	0.711
932	2.060	0.714
933	2.066	0.710
934	2.078	0.702
935	2.091	0.692
936	2.100	0.684
937	2.100	0.682
938	2.114	0.682
939	2.133	0.678
940	2.232	0.678
941	2.214	0.682
942	2.212	0.693
943	2.210	0.709
944	2.216	0.726
945	2.223	0.741
946	2.225	0.753
947	2.227	0.760
948	2.212	0.766
949	2.192	0.769
950	2.163	0.772
951	2.134	0.773
952	2.104	0.770
953	2.089	0.767
954	2.067	0.763
955	2.063	0.757
956	2.060	0.754
957	2.069	0.755
958	2.067	0.763
959	2.075	0.774
960	2.081	0.782
961	2.104	0.788
962	2.105	0.792
963	2.104	0.791
964	2.088	0.787
965	2.069	0.785
966	2.046	0.787
967	2.019	0.789
968	1.993	0.790
969	1.956	0.787
970	1.899	0.786
971	1.863	0.781
972	1.817	0.779
973	1.783	0.779
974	1.753	0.778
975	1.723	0.776
976	1.698	0.771
977	1.677	0.765
978	1.665	0.760
979	1.647	0.757
980	1.614	0.755
981	1.587	0.752
982	1.547	0.752
983	1.523	0.748
984	1.500	0.746
985	1.484	0.746
986	1.480	0.751
987	1.476	0.759
988	1.475	0.765
989	1.480	0.774
990	1.484	0.779
991	1.471	0.776
992	1.453	0.769
993	1.405	0.758
994	1.363	0.752
995	1.309	0.748
996	1.259	0.744
997	1.211	0.746
998	1.165	0.751
999	1.118	0.755
1000	1.074	0.760
1001	1.030	0.767
1002	0.989	0.777
1003	0.956	0.783
1004	0.921	0.781
1005	0.889	0.781
1006	0.858	0.777
1007	0.831	0.772
1008	0.806	0.769
1009	0.777	0.775
1010	0.753	0.779
1011	0.729	0.779
1012	0.711	0.777
1013	0.697	0.771
1014	0.680	0.765
1015	0.663	0.748
1016	0.643	0.733
1017	0.619	0.717
1018	0.593	0.699
1019	0.570	0.685
1020	0.543	0.669
1021	0.516	0.658
1022	0.487	0.637
1023	0.460	0.622
1024	0.429	0.595
1025	0.391	0.554
1026	0.356	0.519
1027	0.327	0.488
1028	0.294	0.451
1029	0.261	0.416
1030	0.230	0.378
1031	0.201	0.343
1032	0.171	0.306
1033	0.145	0.267
1034	0.119	0.222
1035	0.094	0.179
1036	0.068	0.134
1037	0.048	0.095
1038	0.033	0.066
1039	0.020	0.039
1040	0.011	0.022
1041	0.003	0.005
1042	0.000	0.000
1043	0.000	0.000
1044	0.000	0.000
1045	0.000	0.000
1046	0.000	0.000
1047	0.000	0.000
1048	0.000	0.000
1049	0.000	0.000
1050	0.000	0.000
1051	0.000	0.000
1052	0.000	0.000
1053	0.000	0.000
1054	0.000	0.000
1055	0.000	0.000
1056	0.000	0.000
1057	0.000	0.000
1058	0.000	0.000
1059	0.000	0.000
1060	0.000	0.000
1061	0.000	0.000
1062	0.000	0.000
1063	0.000	0.000
1064	0.000	0.000
1065	0.000	0.000
1066	0.000	0.000
